stt,category,title,content,link,label
1824,VNExpress,Chàng trai lật ngược giả thuyết khoa học máy tính tồn tại 40 năm - Báo VnExpress,"Andrew Krapivin, 22 tuổi, chứng minh giả thuyết 40 năm tuổi liên quan đến bảng băm (hash table) là sai, được giới khoa học máy tính đánh giá là đột phá. Bảng băm đã được nghiên cứu và sử dụng từ những năm 1950 trong khoa học máy tính. Nó cho phép người dùng tìm kiếm, thêm, xóa thông tin trong một cơ sở dữ liệu lớn, quản lý mật khẩu, hay bộ nhớ đệm trong máy tính. Năm 1985, Andrew Yao, một chuyên gia về khoa học máy tính, đưa ra giả thuyết rằng, nếu bảng có bao nhiêu ô, thì trong trường hợp xấu nhất, cần phải thực hiện từng ấy bước để tìm ra một ô trống trong số đó. Tuy nhiên, Andrew Krapivin, 22 tuổi, học viên sau đại học ở Đại học Cambridge (Anh) cùng Giáo sư Martín Farach-Colton của Đại học New York và Phó giáo sư William Kuszmaul tại Đại học Carnegie Mellon (Mỹ) đã tìm ra một loại bảng băm mới, chứng minh rằng kể cả trong trường hợp xấu nhất, số bước cần thực hiện để tìm một ô trống ít hơn nhiều so với số ô trong bảng băm. Công trình được đăng tải trên arXiv, một kho lưu trữ ",https://vnexpress.net/chang-trai-lat-nguoc-gia-thuyet-khoa-hoc-may-tinh-ton-tai-40-nam-4931249.html,1
1825,VNExpress,Sinh viên Bách khoa chế hạt tinh dầu 'khắc tinh' của mọt gạo - Báo VnExpress,"Hạt hấp phụ tinh dầu bạc hà giá 20.000 đồng của nhóm sinh viên Đại học Bách khoa TP HCM có thể diệt gần 100% mọt gạo sau một ngày. Chế phẩm có tên RiceProtect của 6 sinh viên, là Lê Tấn Phong, Lai Minh Nhật Ánh, Nguyễn Hoàng Đức Huy, Lê Minh Khôi, Bành Khánh Linh, Lê Thị Hiền Anh, giành giải nhì cuộc thi Bách khoa Innovation 2025 hồi tháng 8. Tấn Phong, trưởng nhóm, cho biết điểm độc đáo của hạt tinh dầu bạc hà là khả năng diệt mọt gạo hiệu quả, an toàn cho sức khỏe người dùng. Hiện, thị trường chưa có sản phẩm tương tự. Theo Phong, khác với các phương pháp diệt mọt truyền thống như dùng tỏi, ớt hay phơi nắng, vốn chưa được chứng minh hiệu quả và chỉ xử lý khi mọt đã sinh sôi, hạt RiceProtect có thể tiêu diệt ngay khi chúng vừa nở. ""Khi thử nghiệm thực tế, nhóm ghi nhận khả năng diệt gần 100% mọt chỉ sau 24 giờ, ngay cả ở nồng độ thấp khoảng 1 gam hạt trên 1 lít không khí"", Phong nói. Sản phẩm hạt bảo vệ gạo khỏi mọt của nhóm sinh viên trường Đại học Bách khoa TP HCM. Ảnh:  Ý tưởng c",https://vnexpress.net/sinh-vien-bach-khoa-che-hat-tinh-dau-khac-tinh-cua-mot-gao-4933273.html,1
1826,VNExpress,Đại học Quốc gia TP HCM muốn đưa ngành Toán vào top 150 thế giới - Báo VnExpress,"Từ nhóm 301-350, Đại học Quốc gia TP HCM muốn đưa ngành Toán vào top 150 thế giới theo bảng xếp hạng của QS. Thông tin được PGS.TS Vũ Hải Quân, Giám đốc Đại học Quốc gia TP HCM, chia sẻ tại buổi làm việc với đoàn giáo sư Toán học đến từ Pháp, hôm 29/8. Ông cho biết đang nỗ lực mở rộng chương trình sau đại học, thành lập nhóm nghiên cứu liên ngành, hướng đến mục tiêu đưa ngành Toán học vào top 150 thế giới vào năm 2030, theo xếp hạng QS. Do đó, Đại học Quốc gia TP HCM rất coi trọng hợp tác quốc tế trong phát triển Toán học, đặc biệt với các đối tác uy tín ở Pháp. PGS.TS Vũ Hải Quân (giữa) trao đổi cùng đoàn giáo sư Toán học Pháp, ngày 29/8. Ảnh:  PGS.TS Trần Lê Quan, Hiệu trưởng trường Đại học Khoa học Tự nhiên, cho biết trong giai đoạn 2020-2024, trường có hơn 750 công bố trong lĩnh vực Toán học, được đăng trên các tạp chí thuộc danh mục Web of Science (WoS) hoặc Scopus. Hơn 75% số này là các tạp chí được xếp hạng Q1, Q2. Hiện, đội ngũ giảng viên ngành Toán gồm 128 người trình độ từ ti",https://vnexpress.net/dai-hoc-quoc-gia-tp-hcm-muon-dua-nganh-toan-vao-top-150-the-gioi-4933761.html,1
1827,VNExpress,Cách nhận biết các cụm từ nối âm trong tiếng Anh - Báo VnExpress,"Không chỉ từ vựng, ngữ pháp mà cách nhận biết các cụm từ nối âm cũng rất quan trọng để nghe hiểu tiếng Anh.",https://vnexpress.net/cach-nhan-biet-cac-cum-tu-noi-am-trong-tieng-anh-4933725.html,1
1828,VNExpress,Thị thực du học Anh tăng - Báo VnExpress,"Hơn 110.800 thị thực du học Anh được phê duyệt trong nửa đầu năm, tăng khoảng 18% so với cùng kỳ năm ngoái. Dữ liệu được Bộ Nội vụ Anh công bố hồi cuối tháng 8, gồm du học sinh ở tất cả bậc học và người phụ thuộc (thường là vợ/chồng). Trong đó, sinh viên Ấn Độ được cấp nhiều thị thực nhất - hơn 35.000, chiếm khoảng 1/3. Tiếp theo là Trung Quốc với khoảng 9.600 thị thực. Con số với người Việt là khoảng 400, gấp 1,5 lần so với năm ngoái. Khuôn viên Đại học Liverpool, Anh. Ảnh:  Số thị thực du học được cấp tăng trong bối cảnh Anh đang siết quy định với sinh viên quốc tế để kiềm chế nhập cư. Theo Sách trắng về di cư do Bộ Nội vụ Anh công bố giữa năm nay, nước này sẽ đánh thuế 6% học phí của du học sinh, tái đầu tư vào hệ thống giáo dục đại học để hỗ trợ và khuyến khích sinh viên bản địa vào đại học. Khoản tiền thuế ước tính 600 triệu bảng Anh, theo Universities UK, tổ chức đại diện cho hơn 140 đại học ở quốc gia này. Người phụ thuộc của du học sinh, thường là vợ/chồng, phải có trình độ t",https://vnexpress.net/thi-thuc-du-hoc-anh-tang-4934285.html,1
1829,VNExpress,Chị em song sinh cùng tốt nghiệp thủ khoa - Báo VnExpress,"Ngọc Hà và Thanh Hà là cặp song sinh đầu tiên tốt nghiệp thủ khoa ngành học, trong lịch sử gần 20 năm ở trường Đại học Kinh tế - Tài chính TP HCM (UEF). Trần Nguyễn Thanh Hà, 24 tuổi quê Đồng Nai, được trường vinh danh là thủ khoa đầu ra ngành Thương mại điện tử với điểm trung bình (GPA) 3.64/4 trong lễ tốt nghiệp tuần trước. Cách đây một năm, chị gái song sinh Trần Nguyễn Ngọc Hà tốt nghiệp thủ khoa ngành Logistics và Quản lý chuỗi cung ứng, với điểm GPA 3,95. Đại diện trường cho biết đây là trường hợp hiếm có, lần đầu tiên trong lịch sử của UEF. ""Mình bất ngờ vì không nghĩ hai chị em đều đạt được thành tích này. Lúc biết kết quả thì rất vui vì mọi cố gắng, nỗ lực đều được đền đáp xứng đáng, trọn vẹn với cả hai"", Thanh Hà chia sẻ. Nữ sinh cho biết trước khi vào đại học, cả hai đều gap year (tạm dừng học) 1-2 năm vì từng có ý định du học Đức và Canada. Nhưng đại dịch Covid-19 khiến cặp song sinh thay đổi kế hoạch. Hai chị em chọn học ở UEF với học bổng 50-100% toàn khóa nhờ k",https://vnexpress.net/chi-em-song-sinh-cung-tot-nghiep-thu-khoa-4934124.html,1
1830,VNExpress,Số giấy phép du học Canada bị từ chối cao kỷ lục - Báo VnExpress,"62% số giấy phép du học bị từ chối trong nửa năm nay, cao nhất 10 năm qua. Thông tin được phân tích từ dữ liệu của Bộ Di trú Canada (IRCC), cuối tháng 8. Năm ngoái, tỷ lệ giấy phép du học bị từ chối là 52%, còn các năm trước khoảng 40%. Sinh viên Ấn Độ chịu ảnh hưởng nặng nề nhất khi tới 80% bị từ chối. Số liệu chi tiết không được công bố. ""Rõ ràng là IRCC đang xem xét rất gắt gao đơn xin giấy phép du học"", Jonathan Sherman, Phó chủ tịch BorderPass, nền tảng hỗ trợ về giấy phép du học Canada, đánh giá. Theo  , tổ chức tư vấn di trú và du học Canada, tỷ lệ chấp nhận giảm do IRCC đánh giá du học sinh ở lại sau tốt nghiệp làm tăng số người nhập cư. Ngoài ra, Canada tăng mức chứng minh tài chính du học lên 20.635 CAD (395 triệu đồng), gấp đôi mức cũ, khiến bộ phận xét duyệt hoài nghi về khả năng chi trả của sinh viên quốc tế. Sinh viên được khuyến nghị chuẩn bị chứng minh tài chính kỹ lưỡng hơn, có kế hoạch học tập rõ ràng và hợp tác với các đơn vị tư vấn uy tín để tăng cơ hội thành công",https://vnexpress.net/so-giay-phep-du-hoc-canada-bi-tu-choi-cao-ky-luc-4933640.html,1
1831,VNExpress,Cách phát âm /dʒ/ trong tiếng Anh - Báo VnExpress,"Nhiều người phát âm ""challenge"", ""change""... chưa chính xác vì không biết nhấn nhá âm /dʒ/, theo thầy Quang Nguyen.",https://vnexpress.net/cach-phat-am-d-trong-tieng-anh-4934347.html,1
1832,VNExpress,"Ngôi trường có 103 lớp học, đông kỷ lục ở TP HCM - Báo VnExpress","Trường THCS Nguyễn Văn Trỗi, phường An Phú, có hơn 4.700 học sinh với 103 lớp, nhưng chỉ có 54 phòng học. Đây là ngôi trường chịu sức ép quá tải nhất ở TP HCM, theo một cán bộ Sở Giáo dục và Đào tạo. Hiện, Bộ quy định quy mô trường THCS tối đa là 45 lớp, sĩ số lớp cao nhất là 45. Ông Phạm Nguyễn Trường Lộc, Phó trưởng Phòng Văn hóa - Xã hội, UBND phường An Phú, cho biết địa bàn có 5 trường tiểu học nhưng chỉ có một trường THCS. Do đó, tất cả học sinh vào lớp 6 đổ dồn về THCS Nguyễn Văn Trỗi. ""Trường đã tận dụng tất cả phòng chức năng có thể, phòng vi tính, thí nghiệm, thư viện phải gọn lại để có không gian trống, kê thêm bàn ghế làm phòng học"", ông Lộc cho hay. ""Hiệu trưởng, hiệu phó cũng sẵn sàng nhường chỗ làm việc để lấy phòng trống cho học sinh"". Theo ông Lộc, An Phú là địa bàn tiếp giáp với các khu công nghiệp. Học sinh chủ yếu là con công nhân, người lao động từ nơi khác chuyển đến. Số lượng học sinh tăng qua từng năm do tăng dân số cơ học. Năm nay, trường THCS Nguyễn Văn Trỗi tă",https://vnexpress.net/ngoi-truong-co-103-lop-hoc-dong-ky-luc-o-tp-hcm-4932835.html,1
1833,VNExpress,Ông Hoàng Minh Sơn làm Giám đốc Đại học Quốc gia Hà Nội - Báo VnExpress,"TS Hoàng Minh Sơn, Thứ trưởng Bộ Giáo dục và Đào tạo, được Thủ tướng bổ nhiệm Chủ tịch Hội đồng, Giám đốc Đại học Quốc gia Hà Nội. Quyết định được Thủ tướng Phạm Minh Chính ký ngày 3/9. Ông Sơn đảm nhiệm thay vị trí của GS.TS Lê Quân vừa được Thủ tướng điều động, bổ nhiệm Thứ trưởng Bộ Giáo dục và Đào tạo. Ông Hoàng Minh Sơn 56 tuổi, quê Hưng Yên, nhận bằng tiến sĩ chuyên ngành Điều khiển - Tự động hóa của Đại học Tổng hợp kỹ thuật Dresden, Đức, năm 1998. Năm 2006, ông được phong hàm phó giáo sư. Là giảng viên khoa Điện, ông Sơn sau đó trải qua nhiều vị trí như Trưởng phòng Đào tạo, Phó hiệu trưởng phụ trách lĩnh vực khoa học công nghệ, đào tạo sau đại học, đào tạo quốc tế, truyền thông và quan hệ công chúng của Đại học Bách khoa Hà Nội. Năm 2015, ông được bổ nhiệm Hiệu trưởng trường Đại học Bách khoa Hà Nội và ngày 6/8/2020 là Chủ tịch Hội đồng trường. Sau đó hai tháng, ông được Thủ tướng bổ nhiệm Thứ trưởng Bộ Giáo dục và Đào tạo. Tại đây, ông phụ trách giáo dục đại học, giáo dục ngh",https://vnexpress.net/ong-hoang-minh-son-lam-giam-doc-dai-hoc-quoc-gia-ha-noi-4934594.html,1
1834,VNExpress,Tất cả trường học TP HCM từ chối nhận hoa khai giảng - Báo VnExpress,"Ngành Giáo dục không nhận hoa chúc mừng khai giảng, khuyến khích chuyển sang ủng hộ đồng bào vùng bão lũ hoặc quỹ khuyến học. Ngày 3/9, Sở Giáo dục và Đào tạo TP HCM hướng dẫn các trường chuẩn bị lễ khai giảng năm học 2025-2026. Sở và các trường học từ chối nhận hoa chúc mừng dưới mọi hình thức, từ các cơ quan, doanh nghiệp, phụ huynh. Nhà trường phải sớm thông báo chủ trương này đến phụ huynh, đối tác. Thay vào đó, Sở khuyến khích các đơn vị, cá nhân chuyển hoa, quà thành các khoản ủng hộ, đóng góp thiết thực cho quỹ khuyến học của các trường hoặc chung tay hỗ trợ đồng bào đang gặp khó khăn do bão số 4, 5 ở các tỉnh miền núi và trung du Bắc Bộ, Bắc Trung Bộ. Ngoài ra, Sở yêu cầu các trường học hạn chế trang trí sân khấu, bục phát biểu, cổng trường,... bằng hoa tươi, chỉ sử dụng ở những vị trí thật sự cần thiết nhưng không phô trương, lãng phí. Tuần trước, trường Tiểu học Minh Khai, phường Bến Thành và THPT Dương Văn Thì, phường Tăng Nhơn Phú, đã gửi thư ngỏ mong phụ huynh, đối tác với",https://vnexpress.net/tat-ca-truong-hoc-tp-hcm-tu-choi-nhan-hoa-khai-giang-4934725.html,1
1835,VNExpress,Thí sinh nước nào ba lần đạt điểm tuyệt đối Olympic Toán quốc tế? - Báo VnExpress,Hơn 22.320 thí sinh dự Olympic Toán quốc tế (IMO) trong 66 năm qua nhưng chỉ một thí sinh ba lần đạt huy chương vàng với điểm tuyệt đối.  ( ),https://vnexpress.net/thi-sinh-nuoc-nao-ba-lan-dat-diem-tuyet-doi-olympic-toan-quoc-te-4934735.html,1
1836,VNExpress,Toàn văn thư Chủ tịch nước gửi ngành giáo dục nhân dịp khai giảng năm học mới 5/9/2025,"Chủ tịch nước Lương Cường gửi thư động viên ngành giáo dục dịp khai giảng năm học mới, tin tưởng học sinh, sinh viên có khát vọng lớn lao để xây dựng đất nước phồn vinh. Khai giảng năm học 2025-2026 diễn ra trong niềm vui, tự hào khi cả nước chào mừng kỷ niệm 80 năm Cách mạng tháng Tám thành công và Quốc khánh. Chủ tịch nước nhắc lại bức thư Chủ tịch Hồ Chí Minh gửi học sinh nhân ngày khai trường đầu tiên khi nước ta vừa mới giành được độc lập, gửi gắm tình yêu thương bao la và niềm tin mãnh liệt - thế hệ trẻ Việt Nam sẽ đưa đất nước vươn tới đài vinh quang sánh vai với các cường quốc năm châu. ""Ước vọng thiêng liêng đó của Người vẫn đang vang vọng, nhắc nhở các em không ngừng học tập, rèn luyện để xứng đáng với sự hy sinh, cống hiến của các thế hệ đi trước, đóng góp vào sự nghiệp bảo vệ, xây dựng và phát triển đất nước"", Chủ tịch nước viết. Chủ tịch nước Lương Cường tại Hà Nội, ngày 15/4. Ảnh:  Ông đánh giá ngành Giáo dục trong năm học qua đã chủ động, tích cực hoàn thiện ",https://vnexpress.net/toan-van-thu-chu-tich-nuoc-gui-nganh-giao-duc-nhan-dip-khai-giang-nam-hoc-moi-5-9-2025-4934116.html,1
1837,VNExpress,Bộ trưởng Nguyễn Kim Sơn: Sẽ đánh giá toàn diện chương trình phổ thông - Báo VnExpress,"Sau lứa học sinh đầu tiên học và thi theo chương trình mới, với một số bất cập về chọn môn và dạy học tích hợp, Bộ Giáo dục sẽ đánh giá toàn diện để điều chỉnh. Trước thềm năm học 2025-2026, Bộ trưởng Giáo dục và Đào tạo Nguyễn Kim Sơn trả lời   về chương trình giáo dục phổ thông mới và những cơ hội, thách thức với ngành. Lứa học sinh đầu tiên tốt nghiệp theo chương trình giáo dục phổ thông 2018 cho thấy nhiều điểm tích cực. Các em được trải nghiệm đa dạng hoạt động, bộc lộ sở trường, chọn môn gắn với định hướng nghề nghiệp, tiếp cận kiến thức toàn diện nhờ các môn tích hợp. Tuy nhiên, việc thực hiện chương trình mới cũng bộc lộ một số bất cập. Như ở cấp THPT, việc chọn môn bị giới hạn bởi giáo viên, phòng học. Với cấp THCS, dạy môn tích hợp gặp khó do năng lực giáo viên và học liệu chưa đồng đều. Bộ yêu cầu các trường THPT công khai kế hoạch dạy học môn lựa chọn, phối hợp liên trường để mở rộng cơ hội cho học sinh, hỗ trợ các em khi cần chuyển môn lựa chọ",https://vnexpress.net/bo-truong-nguyen-kim-son-se-danh-gia-toan-dien-chuong-trinh-pho-thong-4934765.html,1
1838,VNExpress,Sinh viên bỏ học đông kỷ lục ở 3 đại học top đầu Hàn Quốc - Báo VnExpress,"Gần 2.500 sinh viên bỏ học ở Đại học Quốc gia Seoul, Yonsei và Korea, đông nhất 18 năm qua, được cho là để thi lại vào ngành Y. Số liệu được Chính phủ công bố cuối tháng 8, gồm số sinh viên nộp đơn xin thôi học và tự ý nghỉ học. Số này tăng 17% so với năm ngoái. Trong đó, 1.054 người ở Đại học Korea, đông nhất. Ở Đại học Yonsei và Đại học Quốc gia Seoul, con số lần lượt là 942 và 485 sinh viên. Xét theo ngành, tỷ lệ sinh viên bỏ học lớn nhất ở nhóm khoa học tự nhiên (gần 1.500 người). Theo sau là khối ngành nhân văn với 917 người. Đây đều là ba đại học danh tiếng ở Hàn Quốc. Trong đó, Đại học Quốc gia Seoul trong top 38 thế giới theo xếp hạng QS, còn Đại học Korea đứng thứ 61. Hiện tượng này được cho liên quan tới việc mở rộng chỉ tiêu ở các trường Y. Chính phủ năm ngoái đồng ý cho 40 trường nhóm này tuyển đến khoảng 5.000 sinh viên, tăng 2.000 so với trước, nhằm tăng số lượng bác sĩ. Khuôn viên Đại học Hàn Quốc. Ảnh:  Làn sóng sinh viên từ bỏ các trường đại học danh tiếng, thi lại nhi",https://vnexpress.net/sinh-vien-bo-hoc-dong-ky-luc-o-3-dai-hoc-top-dau-han-quoc-4935073.html,1
1839,VNExpress,"14 nhóm học sinh, sinh viên được miễn học phí - Báo VnExpress","Trẻ mầm non, học sinh phổ thông, học viên giáo dục thường xuyên cấp trung học cơ sở, trung học phổ thông trong trường công lập sẽ được miễn học phí. Theo Nghị định 238 của Chính phủ có hiệu lực từ ngày 3/9, chính sách miễn phí cũng áp dụng cho người thuộc diện ưu đãi theo Pháp lệnh người có công với cách mạng; học sinh, sinh viên là người khuyết tật; thanh thiếu niên từ 16 đến 22 tuổi đang học đại học văn bằng thứ nhất thuộc diện hưởng trợ cấp xã hội; người mồ côi cả cha lẫn mẹ không nơi nương tựa theo học trung cấp, cao đẳng. Học sinh, sinh viên hệ cử tuyển, kể cả học nghề nội trú từ ba tháng trở lên, cũng được miễn học phí. Chính sách này bao gồm cả học sinh trường dự bị đại học, khoa dự bị đại học; người dân tộc thiểu số có cha mẹ hoặc ông bà thuộc hộ nghèo, cận nghèo. Sinh viên học chuyên ngành Mác - Lênin và Tư tưởng Hồ Chí Minh; học viên sau đại học trong các chuyên ngành y tế đặc thù như tâm thần, giải phẫu bệnh, pháp y, truyền nhiễm, hồi sức cấp cứu tại cơ sở công lập cũng được",https://vnexpress.net/14-nhom-hoc-sinh-sinh-vien-duoc-mien-hoc-phi-4935218.html,1
1840,VNExpress,Lương giáo viên sẽ tăng 2-7 triệu đồng một tháng - Báo VnExpress,"Lương cơ bản của giáo viên sẽ tăng 2-7 triệu đồng một tháng, chưa tính các loại phụ cấp 30-70%, theo Bộ trưởng Nguyễn Kim Sơn. Bộ trưởng Giáo dục và Đào tạo Nguyễn Kim Sơn ngày 4/9 cho biết Bộ đang hoàn thiện dự thảo quy định về tiền lương, phụ cấp và chính sách thu hút, hỗ trợ nhà giáo. Theo đó, dự kiến lương cơ bản của tất cả giáo viên tăng ít nhất 2 triệu đồng một tháng, nhiều nhất lên tới 5-7 triệu. ""Tiền tăng thêm này chỉ tính với lương cơ bản, chưa gồm các loại phụ cấp khác"", ông Sơn nói. Hồi giữa tháng 6, Quốc hội thông qua Luật Nhà giáo, xác định đây là nhóm được xếp lương cao nhất trong hệ thống thang bậc lương hành chính sự nghiệp. Cuối tháng 8, trong Nghị quyết 71 của Bộ Chính trị về đột phá phát triển giáo dục và đào tạo cũng yêu cầu có chính sách đặc thù, vượt trội cho nhà giáo. Cụ thể, phụ cấp ưu đãi nghề với giáo viên mầm non và phổ thông lên tối thiểu 70%, nhân viên ít nhất 30%, giáo viên công tác tại khu vực đặc biệt khó khăn, biên giới, hải đảo, vùng đồng bào ",https://vnexpress.net/luong-giao-vien-se-tang-2-7-trieu-dong-mot-thang-4935159.html,1
1841,VNExpress,"26 triệu học sinh, sinh viên khai giảng năm học 2024-2025","Hơn 20 triệu thầy trò cùng chào cờ khai giảng, vào năm học với ""cơ hội chưa từng có"", ngành giáo dục thực hiện cải cách ""chỉnh sửa"" sang tư duy kiến tạo – dẫn dắt phát triển quốc gia, theo yêu cầu của Tổng Bí thư. Lễ khai giảng và kỷ niệm 80 năm ngành giáo dục hôm nay được tổ chức ở Hà Nội, kết nối tới hơn 52.000 trường học trong cả nước. Từ 7h, các trường học bắt đầu đón học sinh đầu cấp, tổ chức các hoạt động gọn nhẹ, trước khi xem trực tiếp buổi lễ của Bộ Giáo dục và Đào tạo qua màn hình. Ở   - siêu đô thị giáo dục với hơn 2,5 triệu học sinh rộn ràng từ sáng sớm. Nhà cách trường chỉ 3 km, nhưng em Hoàng Phúc, học sinh lớp 6A2 được bố đưa đến trường THCS Trần Huy Liệu, phường Đức Nhuận, từ sớm. ""Năm nay, được học ở trường mới, thầy cô, bạn bè đều mới nên em hồi hộp, muốn đến trường sớm"", Phúc chia sẻ. Hơn 1.200 học sinh trường THCS Trần Huy Liệu tập trung dự lễ khai giảng tại sân trường từ 7h. Bục sân khấu chỉ có vài lẵng hoa tươi, theo chủ trương của thành phố là chỉ trang trí ở nhữ",https://vnexpress.net/26-trieu-hoc-sinh-sinh-vien-khai-giang-nam-hoc-2024-2025-4935261-tong-thuat.html,1
1842,VNExpress,Không khí khai giảng rộn ràng khắp cả nước - Báo VnExpress,"Lần đầu tiên trong lịch sử, 26 triệu học sinh trên cả nước cùng thực hiện nghi thức chào cờ khai giảng tại cùng một thời điểm, sáng 5/9. Tại  , Trung tâm Hội nghị quốc gia là nơi diễn ra lễ khai giảng do Bộ Giáo dục và Đào tạo tổ chức, với sự tham dự của nhiều lãnh đạo Đảng và Nhà nước. Tham dự buổi lễ có Tổng Bí thư Tô Lâm, Chủ tịch nước Lương Cường, Thủ tướng Chính phủ Phạm Minh Chính, Chủ tịch Quốc hội Trần Thanh Mẫn cùng hơn 3.700 học sinh, sinh viên, giáo viên...  Buổi lễ chính thức diễn ra từ 8h tới 9h30, được truyền hình trực tiếp tới tất cả trường học trên cả nước. Ảnh:  Tại  , Trung tâm Hội nghị quốc gia là nơi diễn ra lễ khai giảng do Bộ Giáo dục và Đào tạo tổ chức, với sự tham dự của nhiều lãnh đạo Đảng và Nhà nước. Tham dự buổi lễ có Tổng Bí thư Tô Lâm, Chủ tịch nước Lương Cường, Thủ tướng Chính phủ Phạm Minh Chính, Chủ tịch Quốc hội Trần Thanh Mẫn cùng hơn 3.700 học sinh, sinh viên, giáo viên...  Buổi lễ chính thức diễn ra từ 8h tới 9h30, được truyền hình trực tiếp tới tất",https://vnexpress.net/khong-khi-khai-giang-ron-rang-khap-ca-nuoc-4935419.html,1
1843,VNExpress,Toàn văn phát biểu của Tổng Bí thư Tô Lâm tại Lễ kỷ niệm 80 năm truyền thống ngành Giáo dục và khai giảng năm học mới 2025-2026,"Tổng Bí thư Tô Lâm yêu cầu đổi mới toàn diện giáo dục phổ thông, không chỉ truyền thụ tri thức, mà còn nuôi dưỡng nhân cách, thể chất, tâm hồn, hình thành lớp người ""giỏi giang, nhân ái, kiên cường"". Tổng Bí thư Tô Lâm sáng 5/9 dự Lễ kỷ niệm 80 năm ngành giáo dục và khai giảng năm học 2025-2026. Tổng Bí thư khẳng định giáo dục luôn là ưu tiên của Đảng và Nhà nước, thể hiện qua nhiều chính sách quan tâm, đầu tư và phát triển. Gần đây, Bộ Chính trị đã ban hành Nghị quyết 71 về đột phá phát triển giáo dục và đào tạo. ""Đây là một nghị quyết có ý nghĩa hết sức quan trọng, mang tầm nhìn chiến lược, với những mục tiêu lớn, cụ thể, những nhiệm vụ, giải pháp đột phá mạnh mẽ, đưa giáo dục và đào tạo Việt Nam vào dòng chảy của giáo dục thế giới"", ông Lâm nói. Tổng Bí thư cho rằng ngành giáo dục phải giữ vững vị trí quốc sách hàng đầu, trở thành động lực then chốt để phát triển đất nước, nhất là trong giai đoạn phát triển mới này. Ông đề nghị ngành cần tiên phong đổi mới tư duy, phương pháp, quản ",https://vnexpress.net/toan-van-phat-bieu-cua-tong-bi-thu-to-lam-tai-le-ky-niem-80-nam-truyen-thong-nganh-giao-duc-va-khai-giang-nam-hoc-moi-2025-2026-4935388.html,1
1844,VNExpress,4 thủ khoa đầu vào của Đại học Bách khoa TP HCM - Báo VnExpress,"Ba trong bốn thủ khoa đầu vào của Đại học Bách khoa TP HCM chọn ngành học Điện - Điện tử, em còn lại chọn Khoa học máy tính. Bốn thí sinh dẫn đầu trong số gần 6.000 tân sinh viên được trường Đại học Bách khoa, Đại học Quốc gia TP HCM, tặng bằng khen và 25 triệu đồng từ nhà tài trợ, tại lễ khai giảng ngày 5/9. Với 97,84/100 điểm, Lê Minh Khôi, cựu học sinh trường THPT Nguyễn Trãi, tỉnh Khánh Hòa, là thủ khoa theo phương thức xét tuyển tổng hợp. Đây là tổng điểm nhiều tiêu chí, gồm điểm thi đánh giá năng lực, thi tốt nghiệp, học bạ, các thành tích cá nhân và hoạt động xã hội, văn thể mỹ. Trong đó, Khôi đạt 1112/1200 điểm đánh giá năng lực; 27,25 điểm thi tốt nghiệp THPT với hai điểm 10 tuyệt đối ở môn Toán, Lý. Nói về lựa chọn ngành Khoa học Máy tính, Khôi kể nhận ra đam mê vào năm lớp 10, khi lần đầu tự viết một đoạn chương trình đơn giản bằng Python để giải một bài toán trên mạng. ""Lúc đó em không nghĩ mình đang lập trình gì to tát, chỉ đơn giản là thử làm một điều gì đó mới mẻ. Nhưng ",https://vnexpress.net/4-thu-khoa-dau-vao-cua-dai-hoc-bach-khoa-tp-hcm-4935256.html,1
1845,VNExpress,Hành trình mới của con nuôi biên phòng - Báo VnExpress,"Sau 6 năm được bộ đội biên phòng nuôi dưỡng, Hồ Lanh được đưa vượt 180 km đường rừng đến trường, nuôi ước mơ vào đại học. Sáng 3/8, Lanh, 15 tuổi, con nuôi Đồn Biên phòng Cửa khẩu Quốc tế Cha Lo, được sĩ quan biên phòng chở đến trường, để chuẩn bị lễ khai giảng. Sau hơn ba giờ với gần 180 km đường rừng, em có mặt tại trường PTDT Nội trú tỉnh, phường Đồng Thuận. Hành lý của Lanh là một ba lô với hai bộ quần áo mới, chăn màn và vài vật dụng cần thiết, do bộ đội biên phòng chuẩn bị. Hồ Lanh chuẩn bị quần áo, sách vở đi nhập học. Ảnh:  Lanh là người dân tộc Bru - Vân Kiều, ở bản Ka Định, xã Dân Hóa. Tuổi thơ em gắn với dãy Trường Sơn, giáp biên giới Lào. Ngày học lớp 1, bố mẹ ly dị, Lanh theo mẹ về sống với bà ngoại. Lên lớp 4, mẹ Lanh đi bước nữa rồi sang Lào làm thuê. Cuộc sống của Lanh nghèo khó, lại thiếu sự chăm sóc. Tháng 8/2019, em được Đồn Biên phòng Cửa khẩu Quốc tế Cha Lo nhận về nuôi dưỡng. Ở trong doanh trại, em tập thể dục cùng các chú bộ đội, vệ sinh cá nhân m",https://vnexpress.net/hanh-trinh-moi-cua-con-nuoi-bien-phong-4934463.html,1
1846,VNExpress,Quốc gia nào không có rắn? - Báo VnExpress,Rắn là loài bò sát phổ biến trên thế giới nhưng ở một số quốc gia không tồn tại dấu tích của chúng. Bạn có biết đó là nước nào?  ( ),https://vnexpress.net/quoc-gia-nao-khong-co-ran-4935619.html,1
